Scheme Code,Scheme Name,Scheme Category,Classification,Main Category,Sub Category,Flag,Commission
105192,Invesco India Short Duration Fund - Plan B - Weekly IDCW (Reinvestment),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
117973,Invesco India Short Duration Fund - Regular Plan - Daily IDCW (Reinvestment),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
105185,Invesco India Short Duration Fund - Regular Plan - Growth,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
105191,Invesco India Short Duration Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
105190,Invesco India Short Duration Fund - Regular Plan - Weekly IDCW (Reinvestment),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
116110,Invesco India Short Duration Fund- Regular Plan - Discretionary IDCW (Payout / Reinvestment),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
154079,JioBlackRock Short Duration Fund - Direct Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
150545,JM Short Duration Fund (Direct) - Growth,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
150544,JM Short Duration Fund (Direct) - IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
150542,JM Short Duration Fund (Regular) - Growth,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
150543,JM Short Duration Fund (Regular) - IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
145954,LIC MF Short Duration Fund-Direct Plan-Growth,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
145953,LIC MF Short Duration Fund-Direct Plan-IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
151959,LIC MF Short Duration Fund-Direct Plan-Monthly IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
151960,LIC MF Short Duration Fund-Direct Plan-Weekly IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
145952,LIC MF Short Duration Fund-Regular Plan-Growth,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
145951,LIC MF Short Duration Fund-Regular Plan-IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
151955,LIC MF Short Duration Fund-Regular Plan-Monthly IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
151956,LIC MF Short Duration Fund-Regular Plan-Weekly IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
148730,Mahindra Manulife Short Duration Fund - Direct Plan - IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
148729,Mahindra Manulife Short Duration Fund - Direct Plan -Growth,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
148727,Mahindra Manulife Short Duration Fund - Regular Plan - Growth,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
148728,Mahindra Manulife Short Duration Fund - Regular Plan - IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
142641,Mirae Asset Short Duration Fund - Direct Plan - Growth,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
142640,Mirae Asset Short Duration Fund - Direct Plan - IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
142642,Mirae Asset Short Duration Fund - Regular Plan - Growth,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
142643,Mirae Asset Short Duration Fund - Regular Plan - IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
101665,Nippon India Short Duration  Fund-Growth Plan,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
125269,NIPPON INDIA SHORT DURATION FUND - Direct Plan - IDCW Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
118797,NIPPON INDIA SHORT DURATION FUND - Direct Plan - MONTHLY IDCW Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
118800,NIPPON INDIA SHORT DURATION FUND - Direct Plan - QUARTERLY IDCW OPTION,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
118796,Nippon India Short Duration Fund - Direct Plan Growth Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
125268,NIPPON INDIA SHORT DURATION FUND - IDCW Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
101667,NIPPON INDIA SHORT DURATION FUND - MONTHLY IDCW Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
101669,NIPPON INDIA SHORT DURATION FUND - QUARTERLY IDCW OPTION,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
106230,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
106229,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
106228,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
106227,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL - GROWTH,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
119813,SBI Short Term Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
119816,SBI SHORT TERM DEBT FUND - DIRECT PLAN -GROWTH,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
119815,SBI Short Term Debt Fund - Direct Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
119817,SBI Short Term Debt Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
106233,SBI Short Term Debt Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
106231,SBI SHORT TERM DEBT FUND - REGULAR PLAN -GROWTH,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
106234,SBI Short Term Debt Fund - Regular Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
106232,SBI Short Term Debt Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
149588,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Plan (IDCW),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
149587,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Direct Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
149585,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Growth Plan,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
149586,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW),Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
119949,Tata Short Term Bond Fund - Direct Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
101548,Tata Short Term Bond Fund -Regular Plan- Growth Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
119950,Tata Short Term Bond Fund Direct Plan - Monthly Payout of IDCW Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
133974,Tata Short Term Bond Fund- Direct Plan - Periodic Payout of IDCW Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
101547,Tata Short Term Bond Fund- Regular Plan - Monthly Payout of IDCW Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
133975,Tata Short Term Bond Fund- Regular Plan - Periodic Payout of IDCW Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
149076,TRUSTMF Short Duration Fund-Direct Plan-Growth,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
149078,TRUSTMF Short Duration Fund-Direct Plan-Monthly Income Distribution Cum Capital Withdrawal,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
149079,TRUSTMF Short Duration Fund-Direct Plan-Quarterly Income Distribution Cum Capital Withdrawal,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
149077,TRUSTMF Short Duration Fund-Direct Plan-Weekly Income Distribution Cum Capital Withdrawal,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
149073,TRUSTMF Short Duration Fund-Regular Plan-Growth,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
149080,TRUSTMF Short Duration Fund-Regular Plan-Monthly Income Distribution Cum Capital Withdrawal,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
149075,TRUSTMF Short Duration Fund-Regular Plan-Quarterly Income Distribution Cum Capital Withdrawal,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
149074,TRUSTMF Short Duration Fund-Regular Plan-Weekly Income Distribution Cum Capital Withdrawal,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
153242,Union Short Duration Fund - Direct Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
153243,Union Short Duration Fund - Direct Plan - IDCW Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
153240,Union Short Duration Fund - Regular Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
153241,Union Short Duration Fund - Regular Plan - IDCW Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
135497,UTI Short Duration Fund - Direct Plan - Annual IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
124962,UTI Short Duration Fund - Direct Plan - Flexi IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
120718,UTI Short Duration Fund - Direct Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
131425,UTI Short Duration Fund - Direct Plan - Half Yearly Dividend Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
131548,UTI Short Duration Fund - Direct Plan - Monthly IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
120719,UTI Short Duration Fund - Direct Plan - Quarterly IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
106383,UTI Short Duration Fund - Discontinued Regular Option - Dividend Sub Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
106384,UTI Short Duration Fund - Discontinued Regular Option -Growth Sub Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
134517,UTI Short Duration Fund - Regular Plan - Annual IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
125045,UTI Short Duration Fund - Regular Plan - Flexi IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
106624,UTI Short Duration Fund - Regular Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
131424,UTI Short Duration Fund - Regular Plan - Half-Yearly IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
131547,UTI Short Duration Fund - Regular Plan - Monthly IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
106980,UTI Short Duration Fund - Regular Plan - Quarterly IDCW,Open Ended Schemes ( Debt Scheme - Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
119501,Aditya Birla Sun Life Savings Fund - Growth - Direct Plan,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
101317,Aditya Birla Sun Life Savings Fund - Growth - Regular Plan,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
119500,Aditya Birla Sun Life Savings Fund-DIRECT - DAILY IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
119499,Aditya Birla Sun Life Savings Fund-DIRECT - WEEKLY IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
105888,Aditya Birla Sun Life Savings Fund-Regular - DAILY IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
105887,Aditya Birla Sun Life Savings Fund-Regular - weekly IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
144753,Axis Ultra Short Duration Fund - Direct Plan - Daily IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
144755,Axis Ultra Short Duration Fund - Direct Plan - Monthly IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
144756,Axis Ultra Short Duration Fund - Direct Plan - Regular IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
144757,Axis Ultra Short Duration Fund - Direct Plan - Weekly IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
144754,Axis Ultra Short Duration Fund - Direct Plan Growth,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
144758,Axis Ultra Short Duration Fund - Regular Plan - Daily IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
144760,Axis Ultra Short Duration Fund - Regular Plan - Monthly IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
144761,Axis Ultra Short Duration Fund - Regular Plan - Regular IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
144762,Axis Ultra Short Duration Fund - Regular Plan - Weekly IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
144759,Axis Ultra Short Duration Fund - Regular Plan Growth,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Regular,Debt / Fixed Income,Short Duration Fund,TRUE,OFF
144195,BANDHAN ULTRA SHORT DURATION FUND - DIRECT PLAN -MONTHLY IDCW,Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund ),Direct,Debt / Fixed Income,Short Duration Fund,FALSE,OFF
